ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods|ca_export_incentives|ca_salaries_bonus_pf|ca_long_term_borrowings|ca_curr_portion_lt_borrowings|ca_gross_fixed_ast_addn|ca_gross_intangible_assets_tot_addn|ca_gross_fixed_ast_addn|ca_cf_net_frm_op_activity|ca_export_goods
543360|B9 BEVERAGES LTD.|20200331|12|INDAS|4773.5000|NA|775.7000|3108.9000|NA|511.1000|NA|511.1000|-1358.8000|NA
543360|B9 BEVERAGES LTD.|20210331|12|INDAS|4294.5000|NA|610.2000|4165.5000|480.0000|248.9000|0.9000|248.9000|-1277.2000|NA
543360|B9 BEVERAGES LTD.|20220331|12|INDAS|7169.0000|NA|726.9000|4232.1000|430.0000|1041.3000|32.1000|1041.3000|-1929.3000|NA
543360|B9 BEVERAGES LTD.|20230331|12|INDAS|8203.5000|NA|942.7000|2997.4000|NA|3514.2000|1306.0000|3514.2000|-2858.7000|NA
547404|XANGBO TRADING (INDIA) PVT. LTD.|20200331|12|INDAS|NA|NA|15.5000|NA|NA|NA|NA|NA|94.6000|10501.5000
547404|XANGBO TRADING (INDIA) PVT. LTD.|20210331|12|INDAS|NA|NA|17.9000|NA|NA|NA|NA|NA|NA|4011.9000
547404|XANGBO TRADING (INDIA) PVT. LTD.|20220331|12|INDAS|NA|NA|9.9000|NA|NA|NA|NA|NA|NA|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20160331|12|IGAAP|7631.8000|NA|875.7000|204.0000|NA|448.8000|3.1000|448.8000|937.4000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20170331|12|IGAAP|8978.3000|NA|1149.3000|228.0000|NA|674.5000|NA|674.5000|769.4000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20180331|12|IGAAP|10429.6000|NA|1440.8000|451.0000|NA|606.3000|9.9000|606.3000|1823.8000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20190331|12|IGAAP|12215.7000|NA|1692.1000|378.4000|NA|1234.8000|11.8000|1234.8000|1153.4000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20200331|12|INDAS|14273.7000|NA|2019.1000|580.6000|NA|1426.0000|8.1000|1426.0000|1834.3000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20210331|12|INDAS|11098.8000|NA|1896.0000|279.5000|NA|1013.6000|5.7000|1013.6000|1798.6000|NA
5528|BISLERI INTERNATIONAL PVT. LTD.|20220331|12|INDAS|16105.4000|NA|2362.4000|265.8000|NA|990.4000|0.7000|990.4000|1592.4000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20160331|12|IGAAP|10019.7000|NA|735.6000|5709.9000|1760.6000|1198.3000|8.9000|1198.3000|-239.8000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20170331|12|INDAS|15529.5000|NA|1046.2000|3960.5000|927.4000|921.7000|6.8000|921.7000|1547.8000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20180331|12|INDAS|20568.9000|NA|1051.3000|3757.2000|548.3000|679.6000|NA|679.6000|7062.3000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20190331|12|INDAS|18009.6000|NA|1151.9000|4607.5000|591.3000|1033.1000|0.3000|1033.1000|-2204.4000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20200331|12|INDAS|18765.2000|45.5000|1288.3000|4243.9000|845.9000|987.5000|1.9000|987.5000|589.7000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20210331|12|INDAS|23538.9000|1896.6000|1403.1000|2266.3000|419.9000|510.7000|0.1000|510.7000|3455.4000|NA
55396|DALMIA BHARAT SUGAR & INDS. LTD.|20220331|12|INDAS|27750.9000|983.7000|1715.2000|3372.1000|544.9000|3258.5000|0.1000|3258.5000|5673.3000|NA
560769|DELIGHTFUL GOURMET PVT. LTD.|20210331|12|INDAS|4035.8000|NA|1052.6000|803.0000|NA|348.3000|1.0000|348.3000|-2004.8000|NA
560769|DELIGHTFUL GOURMET PVT. LTD.|20220331|12|INDAS|6656.8000|NA|1666.1000|956.3000|231.1000|492.6000|11.1000|492.6000|-4159.7000|NA
560769|DELIGHTFUL GOURMET PVT. LTD.|20230331|12|INDAS|7350.9000|NA|1910.5000|752.7000|154.6000|453.3000|1.1000|453.3000|-5202.1000|NA
561049|TARAJAN TEA CO. PVT. LTD.|20190331|12|IGAAP|44.8000|NA|38.9000|NA|NA|NA|NA|NA|NA|NA
561049|TARAJAN TEA CO. PVT. LTD.|20200331|12|IGAAP|53.8000|NA|45.4000|NA|NA|3.2000|NA|3.2000|NA|NA
561049|TARAJAN TEA CO. PVT. LTD.|20210331|12|IGAAP|60.3000|NA|40.6000|NA|NA|2.9000|NA|2.9000|NA|NA
564717|KALASH SEEDS PVT. LTD.|20210331|12|IGAAP|2022.9000|NA|37.6000|63.9000|NA|164.3000|0.7000|164.3000|NA|NA
564717|KALASH SEEDS PVT. LTD.|20220331|12|IGAAP|2105.3000|NA|60.4000|62.9000|NA|217.0000|0.1000|217.0000|NA|NA
565226|ALKOPLUS PRODUCERS PVT. LTD.|20190331|12|IGAAP|NA|NA|20.6000|2738.1000|NA|145.0000|120.0000|145.0000|NA|NA
565226|ALKOPLUS PRODUCERS PVT. LTD.|20200331|12|IGAAP|NA|NA|22.2000|4617.4000|NA|20.3000|NA|20.3000|-201.1000|NA
565226|ALKOPLUS PRODUCERS PVT. LTD.|20210331|12|IGAAP|669.5000|NA|67.4000|5182.3000|NA|5712.3000|NA|5712.3000|1183.1000|NA
565226|ALKOPLUS PRODUCERS PVT. LTD.|20220331|12|IGAAP|6677.4000|NA|212.7000|4334.4000|NA|143.3000|NA|143.3000|NA|NA
566013|SHANTI OVERSEAS (INDIA) LTD.|20160331|12|IGAAP|183.3000|19.2000|15.7000|82.3000|8.3000|NA|NA|NA|-66.7000|595.3000
566013|SHANTI OVERSEAS (INDIA) LTD.|20170331|12|IGAAP|876.2000|42.6000|27.9000|35.0000|NA|21.0000|NA|21.0000|74.4000|858.7000
566013|SHANTI OVERSEAS (INDIA) LTD.|20180331|12|IGAAP|933.3000|19.4000|24.3000|144.5000|NA|151.3000|NA|151.3000|-74.6000|442.0000
566013|SHANTI OVERSEAS (INDIA) LTD.|20190331|12|IGAAP|1274.8000|104.8000|28.3000|139.4000|NA|232.2000|NA|232.2000|172.6000|1169.5000
566013|SHANTI OVERSEAS (INDIA) LTD.|20200331|12|INDAS|1353.1000|60.9000|30.9000|60.2000|NA|14.3000|NA|14.3000|140.9000|968.2000
566013|SHANTI OVERSEAS (INDIA) LTD.|20210331|12|INDAS|1926.4000|27.9000|28.7000|116.3000|NA|4.8000|NA|4.8000|134.4000|NA
566013|SHANTI OVERSEAS (INDIA) LTD.|20220331|12|INDAS|1116.1000|0.8000|15.6000|81.2000|11.1000|4.7000|NA|4.7000|169.5000|NA
566013|SHANTI OVERSEAS (INDIA) LTD.|20230331|12|INDAS|NA|0.1000|16.4000|14.1000|NA|68.1000|NA|68.1000|29.5000|NA
567711|BINDU RECEPIES PVT. LTD.|20190331|12|IGAAP|651.2000|NA|134.5000|388.4000|NA|NA|NA|NA|96.9000|NA
567711|BINDU RECEPIES PVT. LTD.|20200331|12|IGAAP|727.5000|NA|135.7000|355.4000|NA|55.8000|10.5000|55.8000|127.3000|NA
567711|BINDU RECEPIES PVT. LTD.|20210331|12|IGAAP|599.9000|NA|107.4000|353.8000|NA|10.3000|NA|10.3000|46.7000|NA
567711|BINDU RECEPIES PVT. LTD.|20220331|12|IGAAP|754.2000|NA|126.4000|278.7000|NA|13.6000|0.1000|13.6000|133.7000|NA
57505|DEEPAK VEGPRO PVT. LTD.|20180331|12|IGAAP|4675.3000|NA|64.0000|NA|NA|12.6000|NA|12.6000|-96.0000|NA
57505|DEEPAK VEGPRO PVT. LTD.|20190331|12|IGAAP|5351.2000|NA|75.3000|NA|NA|20.3000|NA|20.3000|-5.0000|NA
57505|DEEPAK VEGPRO PVT. LTD.|20200331|12|IGAAP|5725.2000|NA|79.8000|NA|NA|25.7000|NA|25.7000|251.8000|NA
57505|DEEPAK VEGPRO PVT. LTD.|20210331|12|IGAAP|8223.8000|NA|88.4000|NA|NA|65.9000|NA|65.9000|13.8000|NA
57505|DEEPAK VEGPRO PVT. LTD.|20220331|12|IGAAP|9548.8000|NA|93.8000|NA|NA|10.3000|NA|10.3000|213.8000|NA
5759|ADANI WILMAR LTD.|20160331|12|INDAS|178277.0000|294.4000|1432.7000|6621.6000|NA|2779.6000|0.6000|2779.6000|254.7000|15356.6000
5759|ADANI WILMAR LTD.|20170331|12|INDAS|232373.3000|NA|1713.1000|4631.3000|NA|2395.8000|40.8000|2395.8000|-505.4000|NA
5759|ADANI WILMAR LTD.|20180331|12|INDAS|264040.3000|513.1000|2465.7000|1962.8000|2190.3000|4822.9000|23.2000|4822.9000|16165.4000|NA
5759|ADANI WILMAR LTD.|20190331|12|INDAS|286972.4000|728.9000|1968.4000|9646.9000|NA|8799.6000|178.3000|8799.6000|16730.2000|NA
5759|ADANI WILMAR LTD.|20200331|12|INDAS|295860.1000|388.7000|2089.8000|12260.7000|NA|11835.0000|44.3000|11835.0000|7811.9000|NA
5759|ADANI WILMAR LTD.|20210331|12|INDAS|371042.3000|NA|3071.8000|11041.2000|2745.6000|2308.6000|32.1000|2308.6000|7264.7000|NA
5759|ADANI WILMAR LTD.|20220331|12|INDAS|540682.0000|NA|3682.3000|1448.5000|1376.6000|12149.7000|594.1000|12149.7000|11978.6000|NA
5759|ADANI WILMAR LTD.|20230331|12|INDAS|581009.8000|NA|3651.1000|1185.4000|NA|6161.6000|1262.3000|6161.6000|6633.0000|NA
57857|DELHI FLOUR MILLS CO. LTD.|20160331|12|IGAAP|3038.9000|NA|147.0000|1443.1000|NA|2168.0000|0.8000|2168.0000|310.8000|NA
57857|DELHI FLOUR MILLS CO. LTD.|20170331|12|INDAS|3525.7000|NA|150.4000|1677.1000|160.7000|15.1000|NA|15.1000|-338.7000|0.2000
57857|DELHI FLOUR MILLS CO. LTD.|20180331|12|INDAS|3177.0000|NA|172.1000|2040.8000|197.8000|10.9000|NA|10.9000|154.5000|NA
57857|DELHI FLOUR MILLS CO. LTD.|20190331|12|INDAS|3696.2000|2.3000|171.8000|2205.9000|284.8000|10.6000|NA|10.6000|82.0000|NA
584031|FOOD SERVICE (INDIA) PVT. LTD.|20200331|12|IGAAP|1109.3000|NA|249.2000|313.7000|NA|63.2000|2.1000|63.2000|-325.3000|NA
584031|FOOD SERVICE (INDIA) PVT. LTD.|20210331|12|IGAAP|NA|NA|192.8000|636.7000|NA|185.7000|108.6000|185.7000|NA|NA
584031|FOOD SERVICE (INDIA) PVT. LTD.|20220331|12|IGAAP|NA|NA|246.9000|285.6000|NA|21.5000|1.0000|21.5000|NA|NA
585995|PATANJALI NATURAL BISCUITS PVT. LTD.|20180331|12|INDAS|725.4000|NA|45.0000|148.2000|46.8000|34.3000|NA|34.3000|71.0000|NA
585995|PATANJALI NATURAL BISCUITS PVT. LTD.|20190331|12|INDAS|939.8000|NA|36.4000|101.4000|46.8000|14.7000|NA|14.7000|129.8000|NA
585995|PATANJALI NATURAL BISCUITS PVT. LTD.|20200331|12|INDAS|1239.0000|NA|41.4000|NA|NA|81.8000|NA|81.8000|174.3000|NA
585995|PATANJALI NATURAL BISCUITS PVT. LTD.|20210331|12|INDAS|1884.8000|NA|42.2000|NA|NA|22.9000|NA|22.9000|385.4000|NA
585995|PATANJALI NATURAL BISCUITS PVT. LTD.|20220331|12|INDAS|246.5000|NA|16.1000|NA|NA|34.0000|NA|34.0000|-194.0000|NA
586969|DANGEE DUMS LTD.|20170331|12|IGAAP|206.7000|NA|27.2000|281.0000|14.7000|121.4000|1.3000|121.4000|NA|NA
59156|DEVI MARINE FOOD EXPORTS PVT. LTD. [MERGED]|20160331|12|IGAAP|2318.7000|75.5000|40.6000|43.0000|NA|9.6000|NA|9.6000|-73.5000|NA
59156|DEVI MARINE FOOD EXPORTS PVT. LTD. [MERGED]|20170331|12|IGAAP|NA|NA|38.6000|53.1000|NA|63.6000|NA|63.6000|NA|NA
59156|DEVI MARINE FOOD EXPORTS PVT. LTD. [MERGED]|20180331|12|IGAAP|3198.9000|NA|58.5000|8.0000|NA|53.7000|NA|53.7000|NA|NA
59156|DEVI MARINE FOOD EXPORTS PVT. LTD. [MERGED]|20190331|12|IGAAP|2801.1000|NA|51.0000|32.4000|NA|35.2000|NA|35.2000|375.4000|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20160331|12|IGAAP|121.7000|NA|74.2000|5.0000|NA|2.2000|NA|2.2000|NA|89.2000
59288|DEVON PLANTATIONS & INDS. LTD.|20170331|12|IGAAP|172.2000|NA|55.9000|0.2000|NA|2.5000|NA|2.5000|NA|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20180331|12|IGAAP|179.2000|NA|58.6000|0.2000|NA|2.4000|NA|2.4000|12.6000|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20190331|12|IGAAP|187.3000|0.8000|65.4000|0.2000|NA|1.4000|NA|1.4000|-6.8000|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20200331|12|IGAAP|162.4000|0.3000|62.5000|0.2000|NA|2.2000|NA|2.2000|-3.8000|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20210331|12|IGAAP|178.5000|NA|66.1000|0.2000|NA|1.6000|NA|1.6000|5.7000|NA
59288|DEVON PLANTATIONS & INDS. LTD.|20220331|12|IGAAP|151.8000|NA|71.4000|0.2000|NA|4.6000|NA|4.6000|-11.5000|NA
59344|DEVYANI INTERNATIONAL LTD.|20160331|12|IGAAP|9915.2000|NA|1731.1000|2407.3000|748.5000|762.4000|57.6000|762.4000|764.8000|NA
59344|DEVYANI INTERNATIONAL LTD.|20170331|12|INDAS|10263.6000|NA|1688.3000|2040.9000|NA|890.4000|50.2000|890.4000|902.9000|NA
59344|DEVYANI INTERNATIONAL LTD.|20180331|12|INDAS|11106.1000|NA|1679.5000|2618.7000|NA|1076.9000|98.0000|1076.9000|909.7000|NA
59344|DEVYANI INTERNATIONAL LTD.|20190331|12|INDAS|12838.5000|NA|2054.5000|3220.6000|880.4000|2024.9000|168.4000|2024.9000|761.1000|NA
59344|DEVYANI INTERNATIONAL LTD.|20200331|12|INDAS|14785.8000|NA|2359.9000|15113.4000|1074.5000|13621.8000|363.0000|13621.8000|3007.3000|NA
59344|DEVYANI INTERNATIONAL LTD.|20210331|12|INDAS|11152.7000|NA|1478.3000|11453.4000|803.4000|6031.3000|1883.5000|6031.3000|2395.6000|NA
59344|DEVYANI INTERNATIONAL LTD.|20220331|12|INDAS|20587.2000|NA|2394.5000|11379.1000|246.4000|6352.4000|205.7000|6352.4000|4505.9000|NA
59344|DEVYANI INTERNATIONAL LTD.|20230331|12|INDAS|29643.5000|NA|3345.1000|14640.3000|NA|4846.9000|249.2000|4846.9000|6370.1000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20160331|12|IGAAP|18723.3000|38.4000|790.0000|5463.4000|1817.0000|395.5000|NA|395.5000|1682.1000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20170331|12|INDAS|23886.0000|15.0000|1207.1000|5230.5000|1176.9000|543.1000|26.4000|543.1000|-482.2000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20180331|12|INDAS|30430.4000|12.4000|1213.4000|4229.8000|954.7000|1633.5000|9.5000|1633.5000|8051.5000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20190331|12|INDAS|24040.1000|19.4000|1397.0000|5310.4000|1484.9000|764.3000|3.2000|764.3000|-2031.0000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20200331|12|INDAS|30678.2000|3.7000|1358.2000|4298.6000|1167.1000|1183.7000|0.2000|1183.7000|3382.0000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20210331|12|INDAS|20084.4000|14.0000|749.2000|3312.0000|1110.1000|619.2000|0.1000|619.2000|8802.6000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20220331|12|INDAS|19662.8000|3.0000|759.2000|2373.4000|565.2000|675.6000|NA|675.6000|-1.5000|NA
59540|DHAMPUR SUGAR MILLS LTD.|20230331|12|INDAS|25451.7000|0.4000|817.7000|2302.3000|632.8000|1115.1000|1.1000|1115.1000|3829.0000|NA
596126|NOVELTECH FEEDS PVT. LTD.|20190331|13|INDAS|13358.2000|NA|313.5000|1344.4000|366.7000|13000.9000|11409.1000|13000.9000|NA|NA
596126|NOVELTECH FEEDS PVT. LTD.|20200331|12|INDAS|16195.3000|NA|443.3000|79.1000|1679.3000|1545.0000|472.7000|1545.0000|NA|NA
596126|NOVELTECH FEEDS PVT. LTD.|20210331|12|INDAS|13976.9000|NA|430.9000|41.7000|1268.3000|411.3000|180.9000|411.3000|748.3000|NA
596126|NOVELTECH FEEDS PVT. LTD.|20220331|12|INDAS|13705.9000|NA|505.4000|42.2000|813.7000|143.3000|40.2000|143.3000|-332.9000|NA
596611|ASANDAS & SONS PVT. LTD.|20190331|4|IGAAP|NA|0.8000|57.6000|409.7000|NA|23.1000|NA|23.1000|-25.3000|NA
596611|ASANDAS & SONS PVT. LTD.|20200331|12|IGAAP|NA|2.4000|209.8000|1182.2000|NA|1340.1000|4.1000|1340.1000|158.6000|NA
596611|ASANDAS & SONS PVT. LTD.|20210331|12|IGAAP|NA|3.4000|243.6000|1278.3000|NA|176.8000|2.1000|176.8000|-203.2000|NA
596611|ASANDAS & SONS PVT. LTD.|20220331|12|IGAAP|NA|6.2000|373.3000|1316.3000|NA|168.5000|0.4000|168.5000|15.5000|NA
59935|KANCO TEA & INDS. LTD.|20160331|12|IGAAP|417.1000|NA|160.0000|26.7000|13.2000|19.8000|0.1000|19.8000|62.4000|NA
59935|KANCO TEA & INDS. LTD.|20170331|12|INDAS|397.7000|NA|175.5000|263.4000|11.7000|292.1000|NA|292.1000|32.4000|NA
59935|KANCO TEA & INDS. LTD.|20180331|12|INDAS|530.4000|NA|223.8000|241.2000|26.6000|66.2000|NA|66.2000|53.9000|NA
59935|KANCO TEA & INDS. LTD.|20190331|12|INDAS|540.0000|NA|225.8000|256.0000|24.2000|48.4000|NA|48.4000|-4.6000|NA
59935|KANCO TEA & INDS. LTD.|20200331|12|INDAS|598.6000|NA|244.9000|228.4000|25.4000|42.1000|NA|42.1000|17.7000|NA
59935|KANCO TEA & INDS. LTD.|20210331|12|INDAS|817.2000|NA|275.9000|229.7000|38.5000|49.4000|2.3000|49.4000|154.6000|NA
59935|KANCO TEA & INDS. LTD.|20220331|12|INDAS|834.5000|NA|324.8000|141.5000|20.7000|56.4000|NA|56.4000|182.7000|NA
59935|KANCO TEA & INDS. LTD.|20230331|12|INDAS|1058.4000|NA|383.2000|111.7000|50.2000|86.6000|NA|86.6000|121.2000|NA
599523|S R PROTEINS PVT. LTD.|20180331|12|IGAAP|1054.0000|NA|1.8000|42.8000|NA|NA|NA|NA|-56.4000|NA
599523|S R PROTEINS PVT. LTD.|20190331|12|IGAAP|1091.8000|NA|2.2000|NA|NA|15.4000|NA|15.4000|97.2000|NA
599523|S R PROTEINS PVT. LTD.|20200331|12|IGAAP|1453.8000|NA|2.2000|NA|NA|NA|NA|NA|11.4000|NA
599523|S R PROTEINS PVT. LTD.|20210331|12|IGAAP|1393.3000|NA|7.4000|35.5000|NA|12.0000|NA|12.0000|NA|NA
599523|S R PROTEINS PVT. LTD.|20220331|12|IGAAP|1271.2000|NA|7.5000|38.8000|NA|NA|NA|NA|-44.3000|NA
60014|FLOWERS VALLEY PVT. LTD.|20160331|12|IGAAP|54.5000|NA|14.1000|1.2000|NA|8.4000|NA|8.4000|14.8000|NA
60014|FLOWERS VALLEY PVT. LTD.|20170331|12|IGAAP|NA|NA|3.9000|5.5000|NA|2.0000|NA|2.0000|236.7000|NA
60014|FLOWERS VALLEY PVT. LTD.|20180331|12|IGAAP|NA|NA|2.2000|12.3000|NA|NA|NA|NA|19.0000|5.7000
602589|MANGALAM GLOBAL ENTERPRISE LTD.|20190331|12|IGAAP|2875.1000|NA|25.1000|167.7000|1.6000|197.9000|18.1000|197.9000|-460.6000|NA
602589|MANGALAM GLOBAL ENTERPRISE LTD.|20200331|12|INDAS|5798.4000|NA|54.4000|209.4000|14.4000|194.7000|0.3000|194.7000|126.5000|NA
602589|MANGALAM GLOBAL ENTERPRISE LTD.|20210331|12|INDAS|9580.9000|NA|57.3000|140.5000|40.8000|13.4000|0.1000|13.4000|-444.9000|NA
602589|MANGALAM GLOBAL ENTERPRISE LTD.|20220331|12|INDAS|12736.4000|10.0000|63.0000|242.7000|12.4000|296.7000|0.2000|296.7000|-286.0000|NA
602589|MANGALAM GLOBAL ENTERPRISE LTD.|20230331|12|INDAS|14024.8000|12.7000|66.5000|304.5000|18.4000|442.9000|0.7000|442.9000|-672.2000|NA
60604|DHUNSERI TEA & INDS. LTD.|20160331|12|IGAAP|2730.8000|NA|650.0000|534.8000|73.1000|116.3000|NA|116.3000|282.5000|NA
60604|DHUNSERI TEA & INDS. LTD.|20170331|12|INDAS|3018.2000|NA|687.4000|462.2000|73.7000|271.5000|NA|271.5000|451.1000|NA
60604|DHUNSERI TEA & INDS. LTD.|20180331|12|INDAS|2870.3000|NA|712.5000|486.3000|97.9000|88.8000|NA|88.8000|442.9000|NA
60604|DHUNSERI TEA & INDS. LTD.|20190331|12|INDAS|3155.9000|NA|1087.4000|420.9000|118.1000|413.1000|18.7000|413.1000|555.9000|NA
60604|DHUNSERI TEA & INDS. LTD.|20200331|12|INDAS|2927.4000|NA|1062.0000|474.7000|127.1000|266.0000|4.7000|266.0000|63.7000|NA
60604|DHUNSERI TEA & INDS. LTD.|20210331|12|INDAS|3689.0000|NA|1171.5000|335.4000|168.6000|203.9000|NA|203.9000|461.3000|NA
60604|DHUNSERI TEA & INDS. LTD.|20220331|12|INDAS|3401.4000|NA|1232.8000|295.7000|111.7000|497.8000|NA|497.8000|331.5000|NA
60604|DHUNSERI TEA & INDS. LTD.|20230331|12|INDAS|3305.1000|NA|1617.8000|527.9000|53.3000|2230.1000|NA|2230.1000|NA|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20170331|12|IGAAP|3421.9000|NA|40.6000|404.2000|2.7000|9.5000|NA|9.5000|-313.3000|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20180331|12|IGAAP|1105.7000|NA|35.8000|437.0000|NA|7.9000|NA|7.9000|-37.2000|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20190331|12|IGAAP|2768.6000|NA|41.6000|495.0000|NA|14.2000|NA|14.2000|131.8000|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20200331|12|INDAS|2995.1000|NA|56.0000|520.4000|6.6000|4.8000|NA|4.8000|-134.2000|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20210331|12|INDAS|1329.1000|NA|35.6000|NA|NA|1.4000|NA|1.4000|12.7000|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20220331|12|INDAS|30.8000|NA|5.1000|NA|NA|2.4000|NA|2.4000|-348.9000|NA
60859|DIANA TEA CO. LTD.|20190331|12|INDAS|620.2000|NA|331.5000|122.8000|14.7000|76.7000|NA|76.7000|42.4000|NA
60859|DIANA TEA CO. LTD.|20200331|12|INDAS|608.7000|NA|357.6000|122.8000|21.4000|36.8000|NA|36.8000|43.2000|NA
60859|DIANA TEA CO. LTD.|20210331|12|INDAS|703.2000|NA|357.6000|137.9000|28.1000|40.0000|1.0000|40.0000|41.9000|NA
61111|NATURELL (INDIA) PVT. LTD.|20200331|12|IGAAP|397.1000|NA|90.9000|6.3000|6.3000|3.3000|0.8000|3.3000|-128.2000|NA
61111|NATURELL (INDIA) PVT. LTD.|20210331|12|IGAAP|372.7000|NA|88.7000|NA|NA|1.8000|NA|1.8000|-33.3000|NA
61111|NATURELL (INDIA) PVT. LTD.|20220331|12|IGAAP|580.8000|NA|99.4000|NA|NA|0.6000|NA|0.6000|-81.5000|NA
61146|DIGVIJAY CHEMICALS LTD.|20160331|12|IGAAP|1064.0000|NA|36.3000|76.6000|18.4000|60.6000|NA|60.6000|85.4000|NA
61146|DIGVIJAY CHEMICALS LTD.|20170331|12|IGAAP|1012.2000|NA|40.0000|55.6000|21.0000|11.6000|NA|11.6000|NA|NA
61146|DIGVIJAY CHEMICALS LTD.|20180331|12|IGAAP|415.9000|NA|38.1000|82.7000|18.6000|53.7000|NA|53.7000|63.3000|NA
61146|DIGVIJAY CHEMICALS LTD.|20190331|12|IGAAP|437.1000|NA|39.0000|62.6000|20.2000|43.2000|NA|43.2000|81.7000|NA
61146|DIGVIJAY CHEMICALS LTD.|20200331|12|IGAAP|665.3000|NA|38.1000|NA|NA|56.9000|NA|56.9000|29.0000|NA
62499|JUBILANT FOODWORKS LTD.|20160331|12|INDAS|22279.4000|NA|5375.9000|NA|NA|2235.1000|113.3000|2235.1000|2116.7000|NA
62499|JUBILANT FOODWORKS LTD.|20170331|12|INDAS|23777.0000|NA|5365.8000|NA|NA|1660.4000|296.6000|1660.4000|2035.8000|NA
62499|JUBILANT FOODWORKS LTD.|20180331|12|INDAS|27537.5000|NA|5603.6000|NA|NA|1547.4000|44.4000|1547.4000|4090.2000|NA
62499|JUBILANT FOODWORKS LTD.|20190331|12|INDAS|33039.7000|NA|6261.0000|NA|NA|1829.4000|142.8000|1829.4000|4235.1000|NA
62499|JUBILANT FOODWORKS LTD.|20200331|12|INDAS|36894.7000|NA|7265.0000|15247.2000|NA|4543.5000|136.4000|4543.5000|7277.8000|NA
62499|JUBILANT FOODWORKS LTD.|20210331|12|INDAS|31328.0000|NA|6894.1000|14688.0000|NA|3770.2000|121.7000|3770.2000|7506.3000|NA
62499|JUBILANT FOODWORKS LTD.|20220331|12|INDAS|41842.3000|NA|6991.8000|19069.9000|NA|10168.5000|346.4000|10168.5000|9300.2000|NA
62499|JUBILANT FOODWORKS LTD.|20230331|12|INDAS|49110.4000|NA|8208.7000|23144.2000|NA|13046.1000|822.1000|13046.1000|10261.6000|NA
641051|KUMAR AGRO TECH PVT. LTD.|20200331|12|IGAAP|1581.0000|NA|3.9000|NA|NA|NA|NA|NA|NA|NA
641051|KUMAR AGRO TECH PVT. LTD.|20210331|12|IGAAP|5152.7000|NA|29.9000|NA|NA|5.8000|NA|5.8000|NA|NA
641051|KUMAR AGRO TECH PVT. LTD.|20220331|12|IGAAP|11608.0000|NA|35.6000|195.9000|NA|NA|NA|NA|-58.0000|NA
645170|SREE GUPTA BHAVAN PVT. LTD.|20200331|12|IGAAP|516.2000|NA|169.8000|0.0000|118.7000|NA|NA|NA|NA|NA
645170|SREE GUPTA BHAVAN PVT. LTD.|20210331|12|IGAAP|445.9000|NA|99.0000|80.2000|19.5000|18.8000|NA|18.8000|-33.0000|NA
645170|SREE GUPTA BHAVAN PVT. LTD.|20220331|12|IGAAP|610.6000|NA|136.3000|46.4000|9.3000|5.1000|NA|5.1000|90.4000|NA
645170|SREE GUPTA BHAVAN PVT. LTD.|20230331|12|IGAAP|816.6000|NA|194.0000|158.9000|12.2000|200.4000|NA|200.4000|NA|NA
64529|E I D-PARRY (INDIA) LTD.|20160331|12|INDAS|121264.8000|473.7000|3999.3000|10266.9000|5069.9000|2222.4000|60.0000|2222.4000|4552.4000|NA
64529|E I D-PARRY (INDIA) LTD.|20170331|12|INDAS|121101.4000|285.3000|4173.0000|8426.5000|2504.5000|2004.3000|126.5000|2004.3000|19165.3000|NA
