ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods
165210|ORIX AUTO INFRASTRUCTURE SERVICES LTD.|20190331|12|INDAS|NA
165210|ORIX AUTO INFRASTRUCTURE SERVICES LTD.|20200331|12|INDAS|NA
165210|ORIX AUTO INFRASTRUCTURE SERVICES LTD.|20210331|12|INDAS|NA
165210|ORIX AUTO INFRASTRUCTURE SERVICES LTD.|20220331|12|INDAS|NA
165210|ORIX AUTO INFRASTRUCTURE SERVICES LTD.|20230331|12|INDAS|NA
165232|ORMED MEDICAL TECHNOLOGY LTD.|20180331|12|INDAS|152.5000
165232|ORMED MEDICAL TECHNOLOGY LTD.|20190331|12|INDAS|182.5000
165279|BRENTWOODS INTERNATIONAL LTD.|20170331|12|IGAAP|NA
165279|BRENTWOODS INTERNATIONAL LTD.|20180331|12|IGAAP|NA
165279|BRENTWOODS INTERNATIONAL LTD.|20190331|12|IGAAP|NA
165279|BRENTWOODS INTERNATIONAL LTD.|20200331|12|IGAAP|NA
165279|BRENTWOODS INTERNATIONAL LTD.|20210331|12|IGAAP|NA
165279|BRENTWOODS INTERNATIONAL LTD.|20220331|12|IGAAP|NA
165290|ORSON HOLDINGS CO. LTD.|20180331|12|INDAS|574.5000
165290|ORSON HOLDINGS CO. LTD.|20190331|12|INDAS|714.3000
165297|ORTEL COMMUNICATIONS LTD.|20180331|12|INDAS|NA
165297|ORTEL COMMUNICATIONS LTD.|20190331|12|INDAS|NA
165297|ORTEL COMMUNICATIONS LTD.|20200331|12|INDAS|NA
165297|ORTEL COMMUNICATIONS LTD.|20210331|12|INDAS|NA
165298|ODISHA TELEVISION LTD.|20170331|12|IGAAP|NA
165298|ODISHA TELEVISION LTD.|20180331|12|IGAAP|NA
165298|ODISHA TELEVISION LTD.|20190331|12|IGAAP|NA
165298|ODISHA TELEVISION LTD.|20200331|12|IGAAP|NA
165298|ODISHA TELEVISION LTD.|20210331|12|IGAAP|NA
165298|ODISHA TELEVISION LTD.|20220331|12|IGAAP|NA
165360|OSCAR INVESTMENTS LTD.|20170331|12|IGAAP|NA
165360|OSCAR INVESTMENTS LTD.|20180331|12|IGAAP|NA
165429|OSIAJEE TEXFAB LTD.|20210331|12|INDAS|NA
165429|OSIAJEE TEXFAB LTD.|20220331|12|INDAS|NA
165429|OSIAJEE TEXFAB LTD.|20230331|12|INDAS|NA
165504|PLASTENE INDIA LTD.|20170331|12|IGAAP|4319.9000
165504|PLASTENE INDIA LTD.|20180331|12|IGAAP|3563.3000
165504|PLASTENE INDIA LTD.|20190331|12|IGAAP|3982.4000
165504|PLASTENE INDIA LTD.|20200331|12|IGAAP|3315.3000
165504|PLASTENE INDIA LTD.|20210331|12|IGAAP|2960.0000
165504|PLASTENE INDIA LTD.|20220331|12|IGAAP|4588.0000
165506|OSWAL AGRO MILLS LTD.|20170331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20180331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20190331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20200331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20210331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20220331|12|INDAS|NA
165506|OSWAL AGRO MILLS LTD.|20230331|12|INDAS|NA
165512|OSWAL GREENTECH LTD.|20170331|12|INDAS|NA
165512|OSWAL GREENTECH LTD.|20180331|12|INDAS|NA
165525|OSWAL EXPORTS PVT. LTD.|20170331|12|IGAAP|NA
165525|OSWAL EXPORTS PVT. LTD.|20180331|12|IGAAP|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20170331|12|INDAS|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20180331|12|INDAS|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20190331|12|INDAS|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20200331|12|INDAS|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20210331|12|INDAS|NA
165603|OTIS ELEVATOR CO. (INDIA) LTD.|20220331|12|INDAS|NA
165839|OZONE OVERSEAS PVT. LTD.|20170331|12|IGAAP|NA
165839|OZONE OVERSEAS PVT. LTD.|20180331|12|IGAAP|NA
165839|OZONE OVERSEAS PVT. LTD.|20200331|12|IGAAP|172.7000
165839|OZONE OVERSEAS PVT. LTD.|20210331|12|IGAAP|115.6000
165839|OZONE OVERSEAS PVT. LTD.|20220331|12|IGAAP|224.9000
165840|OZONE PHARMACEUTICALS LTD.|20170331|12|IGAAP|1505.0000
165840|OZONE PHARMACEUTICALS LTD.|20180331|12|IGAAP|1514.3000
165840|OZONE PHARMACEUTICALS LTD.|20190331|12|IGAAP|1685.2000
165840|OZONE PHARMACEUTICALS LTD.|20200331|12|IGAAP|1885.3000
165840|OZONE PHARMACEUTICALS LTD.|20210331|12|IGAAP|2176.8000
165840|OZONE PHARMACEUTICALS LTD.|20220331|12|IGAAP|2563.2000
165907|VASAVI INFRASTRUCTURE PROJECTS LTD.|20200331|12|IGAAP|NA
165907|VASAVI INFRASTRUCTURE PROJECTS LTD.|20210331|12|IGAAP|NA
165907|VASAVI INFRASTRUCTURE PROJECTS LTD.|20220331|12|IGAAP|NA
165991|P B M POLYTEX LTD.|20170331|12|INDAS|1667.6000
165991|P B M POLYTEX LTD.|20180331|12|INDAS|1862.7000
165991|P B M POLYTEX LTD.|20190331|12|INDAS|2003.9000
165991|P B M POLYTEX LTD.|20200331|12|INDAS|1673.5000
165991|P B M POLYTEX LTD.|20210331|12|INDAS|1530.2000
165991|P B M POLYTEX LTD.|20220331|12|INDAS|2349.5000
165991|P B M POLYTEX LTD.|20230331|12|INDAS|1862.4000
166083|P C CHANDRA & SONS (INDIA) PVT. LTD.|20170331|12|IGAAP|3951.5000
166083|P C CHANDRA & SONS (INDIA) PVT. LTD.|20180331|12|IGAAP|4384.5000
166083|P C CHANDRA & SONS (INDIA) PVT. LTD.|20190331|12|IGAAP|4503.9000
166083|P C CHANDRA & SONS (INDIA) PVT. LTD.|20200331|12|IGAAP|4647.0000
166116|P C I LTD.|20170331|12|IGAAP|NA
166116|P C I LTD.|20180331|12|IGAAP|NA
166158|P C MEDIA SYSTEMS LTD.|20170331|12|IGAAP|NA
166203|P C S TECHNOLOGY LTD.|20170331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20180331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20190331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20200331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20210331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20220331|12|INDAS|NA
166203|P C S TECHNOLOGY LTD.|20230331|12|INDAS|NA
166523|P I INDUSTRIES LTD.|20170331|12|INDAS|23503.4000
166523|P I INDUSTRIES LTD.|20180331|12|INDAS|22747.0000
166523|P I INDUSTRIES LTD.|20190331|12|INDAS|27918.0000
166523|P I INDUSTRIES LTD.|20200331|12|INDAS|34756.0000
166523|P I INDUSTRIES LTD.|20210331|12|INDAS|47335.0000
166523|P I INDUSTRIES LTD.|20220331|12|INDAS|54670.0000
166523|P I INDUSTRIES LTD.|20230331|12|INDAS|66997.0000
167022|MIRANDA TOOLS PVT. LTD.|20170331|12|IGAAP|4322.0000
167022|MIRANDA TOOLS PVT. LTD.|20180331|12|IGAAP|1557.7000
167022|MIRANDA TOOLS PVT. LTD.|20190331|12|IGAAP|1563.4000
167022|MIRANDA TOOLS PVT. LTD.|20200331|12|IGAAP|1431.0000
167057|SECUREKLOUD TECHNOLOGIES LTD.|20170331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20180331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20190331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20200331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20210331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20220331|12|INDAS|NA
167057|SECUREKLOUD TECHNOLOGIES LTD.|20230331|12|INDAS|NA
167121|P N B FINANCE & INDS. LTD.|20170331|12|IGAAP|NA
167121|P N B FINANCE & INDS. LTD.|20180331|12|IGAAP|NA
167121|P N B FINANCE & INDS. LTD.|20190331|12|FS_INDAS|NA
167121|P N B FINANCE & INDS. LTD.|20200331|12|FS_INDAS|NA
167121|P N B FINANCE & INDS. LTD.|20210331|12|FS_INDAS|NA
167121|P N B FINANCE & INDS. LTD.|20220331|12|FS_INDAS|NA
167121|P N B FINANCE & INDS. LTD.|20230331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20180331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20190331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20200331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20210331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20220331|12|FS_INDAS|NA
167123|P N B HOUSING FINANCE LTD.|20230331|12|FS_INDAS|NA
167188|P N R CAPITAL SERVICES LTD.|20170331|12|IGAAP|NA
167188|P N R CAPITAL SERVICES LTD.|20180331|12|IGAAP|NA
167188|P N R CAPITAL SERVICES LTD.|20190331|12|IGAAP|NA
167188|P N R CAPITAL SERVICES LTD.|20200331|12|IGAAP|NA
167188|P N R CAPITAL SERVICES LTD.|20210331|12|IGAAP|NA
167188|P N R CAPITAL SERVICES LTD.|20220331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20170331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20180331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20190331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20200331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20210331|12|IGAAP|NA
167205|P N WRITER & CO. PVT. LTD.|20220331|12|IGAAP|NA
167415|P R PACKAGINGS LTD.|20190331|12|IGAAP|954.4000
167415|P R PACKAGINGS LTD.|20200331|12|IGAAP|922.1000
167415|P R PACKAGINGS LTD.|20210331|12|IGAAP|825.2000
167415|P R PACKAGINGS LTD.|20220331|12|IGAAP|860.3000
167482|P RAJESH SHIP BREAKING PVT. LTD.|20180331|12|IGAAP|358.5000
167482|P RAJESH SHIP BREAKING PVT. LTD.|20190331|12|IGAAP|35.6000
167482|P RAJESH SHIP BREAKING PVT. LTD.|20200331|12|IGAAP|33.5000
167482|P RAJESH SHIP BREAKING PVT. LTD.|20210331|12|IGAAP|NA
167623|P S L LTD.|20170331|12|INDAS|312.8000
167623|P S L LTD.|20180331|12|INDAS|824.5000
167623|P S L LTD.|20190331|12|INDAS|NA
167623|P S L LTD.|20200331|12|INDAS|NA
167786|P T C INDUSTRIES LTD.|20170331|12|IGAAP|995.0000
167786|P T C INDUSTRIES LTD.|20210331|12|INDAS|1576.7000
167786|P T C INDUSTRIES LTD.|20220331|12|INDAS|1763.5000
167786|P T C INDUSTRIES LTD.|20230331|12|INDAS|2150.2000
167864|FIBERWEB (INDIA) LTD.|20170331|12|INDAS|1316.7000
167864|FIBERWEB (INDIA) LTD.|20180331|12|INDAS|2859.1000
167864|FIBERWEB (INDIA) LTD.|20190331|12|INDAS|1970.1000
167864|FIBERWEB (INDIA) LTD.|20200331|12|INDAS|980.1000
167864|FIBERWEB (INDIA) LTD.|20210331|12|INDAS|1074.0000
167864|FIBERWEB (INDIA) LTD.|20220331|12|INDAS|952.1000
168138|MENTOR CAPITAL LTD.|20170331|12|IGAAP|NA
168138|MENTOR CAPITAL LTD.|20180331|12|FS_INDAS|NA
168138|MENTOR CAPITAL LTD.|20190331|12|FS_INDAS|NA
168138|MENTOR CAPITAL LTD.|20200331|12|FS_INDAS|NA
168138|MENTOR CAPITAL LTD.|20210331|12|FS_INDAS|NA
168138|MENTOR CAPITAL LTD.|20220331|12|FS_INDAS|NA
168170|PACIFIC INDUSTRIES LTD.|20170331|12|INDAS|907.9000
168170|PACIFIC INDUSTRIES LTD.|20180331|12|INDAS|610.4000
168170|PACIFIC INDUSTRIES LTD.|20190331|12|INDAS|1020.9000
168170|PACIFIC INDUSTRIES LTD.|20200331|12|INDAS|693.5000
168170|PACIFIC INDUSTRIES LTD.|20210331|12|INDAS|1505.0000
168170|PACIFIC INDUSTRIES LTD.|20220331|12|INDAS|2318.2000
168170|PACIFIC INDUSTRIES LTD.|20230331|12|INDAS|1853.4000
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20170331|12|IGAAP|NA
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20180331|12|IGAAP|NA
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20190331|12|IGAAP|NA
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20200331|12|IGAAP|NA
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20210331|12|IGAAP|NA
168192|PACIFIC PEARL FINANCE & LEASING PVT. LTD.|20220331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20170331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20180331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20190331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20200331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20210331|12|IGAAP|NA
168439|PADMAKSHI FINANCIAL SERVICES PVT. LTD.|20220331|12|IGAAP|NA
168523|PADMAVATI INVESTMENT PVT. LTD.|20190331|12|IGAAP|NA
168523|PADMAVATI INVESTMENT PVT. LTD.|20200331|12|IGAAP|NA
168523|PADMAVATI INVESTMENT PVT. LTD.|20210331|12|IGAAP|NA
168523|PADMAVATI INVESTMENT PVT. LTD.|20220331|12|IGAAP|NA
168644|PAHARPUR COOLING TOWERS LTD.|20170331|12|INDAS|16480.7000
168644|PAHARPUR COOLING TOWERS LTD.|20180331|12|INDAS|23192.8000
168644|PAHARPUR COOLING TOWERS LTD.|20190331|12|INDAS|21982.4000
168644|PAHARPUR COOLING TOWERS LTD.|20200331|12|INDAS|5492.1000
168644|PAHARPUR COOLING TOWERS LTD.|20210331|12|INDAS|4840.2000
168644|PAHARPUR COOLING TOWERS LTD.|20220331|12|INDAS|7151.2000
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20170331|12|INDAS|NA
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20180331|12|INDAS|NA
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20190331|12|INDAS|NA
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20200331|12|INDAS|NA
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20210331|12|INDAS|NA
168856|PALANPUR HOLDINGS & INVSTS. PVT. LTD.|20220331|12|INDAS|NA
168889|PALCO METALS LTD.|20170331|12|INDAS|NA
168889|PALCO METALS LTD.|20180331|12|INDAS|1122.1000
168889|PALCO METALS LTD.|20190331|12|INDAS|1115.6000
168889|PALCO METALS LTD.|20200331|12|INDAS|615.7000
168889|PALCO METALS LTD.|20210331|12|INDAS|953.3000
168889|PALCO METALS LTD.|20220331|12|INDAS|1735.6000
168889|PALCO METALS LTD.|20230331|12|INDAS|1596.8000
169020|PALLISHREE LTD.|20170331|12|IGAAP|NA
169020|PALLISHREE LTD.|20180331|12|IGAAP|NA
169020|PALLISHREE LTD.|20190331|12|IGAAP|NA
169020|PALLISHREE LTD.|20200331|12|IGAAP|NA
169020|PALLISHREE LTD.|20210331|12|IGAAP|NA
169020|PALLISHREE LTD.|20220331|12|IGAAP|NA
169149|A C G PAM PHARMA TECHNOLOGIES PVT. LTD.|20180331|12|INDAS|4476.8000
169149|A C G PAM PHARMA TECHNOLOGIES PVT. LTD.|20190331|12|INDAS|4681.1000
169149|A C G PAM PHARMA TECHNOLOGIES PVT. LTD.|20200331|12|INDAS|3313.5000
169149|A C G PAM PHARMA TECHNOLOGIES PVT. LTD.|20210331|12|INDAS|4735.0000
169149|A C G PAM PHARMA TECHNOLOGIES PVT. LTD.|20220331|12|INDAS|5261.9000
169167|DVARA KSHETRIYA GRAMIN FINANCIAL SERVICES PVT. LTD.|20220331|12|FS_INDAS|NA
169167|DVARA KSHETRIYA GRAMIN FINANCIAL SERVICES PVT. LTD.|20230331|12|FS_INDAS|NA
169297|ALCHEMIST REALTY LTD.|20170331|12|IGAAP|NA
169297|ALCHEMIST REALTY LTD.|20180331|12|INDAS|NA
169297|ALCHEMIST REALTY LTD.|20190331|12|INDAS|NA
169297|ALCHEMIST REALTY LTD.|20200331|12|INDAS|NA
169324|PANACEA BIOTEC LTD.|20170331|12|INDAS|4837.4000
169324|PANACEA BIOTEC LTD.|20180331|12|INDAS|5305.9000
169324|PANACEA BIOTEC LTD.|20190331|12|INDAS|4028.4000
169324|PANACEA BIOTEC LTD.|20200331|12|INDAS|4910.7000
169324|PANACEA BIOTEC LTD.|20210331|12|INDAS|5781.7000
169324|PANACEA BIOTEC LTD.|20220331|12|INDAS|5760.4000
169324|PANACEA BIOTEC LTD.|20230331|12|INDAS|4464.8000
169370|PANAMA PETROCHEM LTD.|20170331|12|INDAS|7916.5000
169370|PANAMA PETROCHEM LTD.|20180331|12|INDAS|11625.1000
169370|PANAMA PETROCHEM LTD.|20190331|12|INDAS|11305.1000
169370|PANAMA PETROCHEM LTD.|20200331|12|INDAS|9890.0000
169370|PANAMA PETROCHEM LTD.|20210331|12|INDAS|13974.3000
169370|PANAMA PETROCHEM LTD.|20220331|12|INDAS|21020.5000
169370|PANAMA PETROCHEM LTD.|20230331|12|INDAS|22164.3000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20170331|12|IGAAP|3288.7000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20180331|12|IGAAP|3476.8000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20190331|12|IGAAP|3923.8000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20200331|12|IGAAP|3319.7000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20210331|12|INDAS|2587.3000
169470|SKAPS INDUSTRIES INDIA PVT. LTD.|20220331|12|INDAS|4678.7000
169724|VIJI FINANCE LTD.|20170331|12|IGAAP|NA
169724|VIJI FINANCE LTD.|20180331|12|IGAAP|NA
169724|VIJI FINANCE LTD.|20190331|12|FS_INDAS|NA
169724|VIJI FINANCE LTD.|20200331|12|FS_INDAS|NA
169724|VIJI FINANCE LTD.|20210331|12|FS_INDAS|NA
169724|VIJI FINANCE LTD.|20220331|12|FS_INDAS|NA
169724|VIJI FINANCE LTD.|20230331|12|FS_INDAS|NA
169725|PANJON LTD.|20170331|12|INDAS|NA
169725|PANJON LTD.|20180331|12|INDAS|NA
169941|RADHASHREE FINANCE LTD.|20170331|12|IGAAP|2.0000
169984|PANSARI DEVELOPERS LTD.|20170331|12|IGAAP|NA
169984|PANSARI DEVELOPERS LTD.|20180331|12|IGAAP|NA
169984|PANSARI DEVELOPERS LTD.|20190331|12|IGAAP|NA
169984|PANSARI DEVELOPERS LTD.|20200331|12|IGAAP|NA
169984|PANSARI DEVELOPERS LTD.|20210331|12|INDAS|NA
169984|PANSARI DEVELOPERS LTD.|20220331|12|INDAS|NA
169984|PANSARI DEVELOPERS LTD.|20230331|12|INDAS|NA
170019|FUTURE ENTERPRISES LTD.|20170331|12|INDAS|NA
170019|FUTURE ENTERPRISES LTD.|20180331|12|INDAS|NA
170019|FUTURE ENTERPRISES LTD.|20190331|12|INDAS|NA
170019|FUTURE ENTERPRISES LTD.|20200331|12|INDAS|NA
170019|FUTURE ENTERPRISES LTD.|20210331|12|INDAS|NA
170116|PAPER MILL PLANT & MACHINERY MFRS. LTD.|20170331|12|IGAAP|NA
170116|PAPER MILL PLANT & MACHINERY MFRS. LTD.|20180331|12|IGAAP|NA
170204|PARACOAT PRODUCTS LTD.|20170331|12|IGAAP|2501.8000
170204|PARACOAT PRODUCTS LTD.|20180331|12|IGAAP|2586.1000
170204|PARACOAT PRODUCTS LTD.|20190331|12|IGAAP|2468.0000
170204|PARACOAT PRODUCTS LTD.|20200331|12|IGAAP|2276.0000
170204|PARACOAT PRODUCTS LTD.|20210331|12|IGAAP|2000.1000
170204|PARACOAT PRODUCTS LTD.|20220331|12|IGAAP|2842.7000
170204|PARACOAT PRODUCTS LTD.|20230331|12|IGAAP|4254.5000
170208|PARADEEP PHOSPHATES LTD.|20180331|12|INDAS|37965.7000
170208|PARADEEP PHOSPHATES LTD.|20190331|12|INDAS|23956.1000
170208|PARADEEP PHOSPHATES LTD.|20200331|12|INDAS|22839.4000
170208|PARADEEP PHOSPHATES LTD.|20210331|12|INDAS|38018.8000
170208|PARADEEP PHOSPHATES LTD.|20220331|12|INDAS|40070.4000
170208|PARADEEP PHOSPHATES LTD.|20230331|12|INDAS|48814.5000
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20170331|12|IGAAP|NA
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20180331|12|IGAAP|NA
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20190331|12|IGAAP|NA
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20200331|12|IGAAP|NA
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20210331|12|IGAAP|NA
170320|PARAG PARIKH FINANCIAL ADVISORY SERVICES LTD.|20220331|12|IGAAP|NA
170346|PARAGON APPAREL PVT. LTD.|20220331|12|IGAAP|2402.7000
170411|PARAKH AGRO INDS. LTD.|20200331|12|IGAAP|10401.3000
170411|PARAKH AGRO INDS. LTD.|20210331|12|IGAAP|8829.5000
170411|PARAKH AGRO INDS. LTD.|20220331|12|IGAAP|10076.8000
170552|PARAMOUNT COMMUNICATIONS LTD.|20170331|12|INDAS|3473.6000
170552|PARAMOUNT COMMUNICATIONS LTD.|20180331|12|INDAS|4383.7000
170552|PARAMOUNT COMMUNICATIONS LTD.|20190331|12|INDAS|6003.7000
170552|PARAMOUNT COMMUNICATIONS LTD.|20200331|12|INDAS|5763.2000
170552|PARAMOUNT COMMUNICATIONS LTD.|20210331|12|INDAS|4864.6000
170552|PARAMOUNT COMMUNICATIONS LTD.|20220331|12|INDAS|5398.7000
170552|PARAMOUNT COMMUNICATIONS LTD.|20230331|12|INDAS|7612.8000
170577|PARAMOUNT FINCO & TRADERS LTD.|20170331|12|IGAAP|NA
170577|PARAMOUNT FINCO & TRADERS LTD.|20180331|12|IGAAP|NA
170577|PARAMOUNT FINCO & TRADERS LTD.|20190331|12|IGAAP|NA
170577|PARAMOUNT FINCO & TRADERS LTD.|20200331|12|IGAAP|NA
170577|PARAMOUNT FINCO & TRADERS LTD.|20210331|12|IGAAP|NA
170577|PARAMOUNT FINCO & TRADERS LTD.|20220331|12|IGAAP|NA
170652|PARAMOUNT SURGIMED LTD.|20170331|12|IGAAP|459.2000
170652|PARAMOUNT SURGIMED LTD.|20180331|12|IGAAP|397.4000
170652|PARAMOUNT SURGIMED LTD.|20190331|12|IGAAP|508.0000
170652|PARAMOUNT SURGIMED LTD.|20200331|12|IGAAP|516.5000
170652|PARAMOUNT SURGIMED LTD.|20210331|12|IGAAP|614.6000
170652|PARAMOUNT SURGIMED LTD.|20220331|12|IGAAP|832.5000
170710|PARANJAPE SCHEMES (CONSTRUCTION) LTD.|20180331|12|INDAS|NA
170710|PARANJAPE SCHEMES (CONSTRUCTION) LTD.|20190331|12|INDAS|NA
170710|PARANJAPE SCHEMES (CONSTRUCTION) LTD.|20200331|12|INDAS|NA
170710|PARANJAPE SCHEMES (CONSTRUCTION) LTD.|20210331|12|INDAS|NA
170710|PARANJAPE SCHEMES (CONSTRUCTION) LTD.|20220331|12|INDAS|NA
170778|PARAS LUBRICANTS LTD.|20170331|12|IGAAP|372.9000
170778|PARAS LUBRICANTS LTD.|20180331|12|IGAAP|525.8000
170778|PARAS LUBRICANTS LTD.|20190331|12|IGAAP|452.6000
170778|PARAS LUBRICANTS LTD.|20200331|12|IGAAP|307.6000
170778|PARAS LUBRICANTS LTD.|20210331|12|IGAAP|2070.6000
170778|PARAS LUBRICANTS LTD.|20220331|12|IGAAP|3808.4000
170890|COMFORT FINCAP LTD.|20170331|12|IGAAP|NA
170890|COMFORT FINCAP LTD.|20180331|12|IGAAP|NA
170890|COMFORT FINCAP LTD.|20190331|12|FS_INDAS|NA
170890|COMFORT FINCAP LTD.|20200331|12|FS_INDAS|NA
170890|COMFORT FINCAP LTD.|20210331|12|FS_INDAS|NA
170890|COMFORT FINCAP LTD.|20220331|12|FS_INDAS|NA
170890|COMFORT FINCAP LTD.|20230331|12|FS_INDAS|NA
170895|PARASON MACHINERY (INDIA) PVT. LTD.|20210331|12|IGAAP|2244.8000
170895|PARASON MACHINERY (INDIA) PVT. LTD.|20220331|12|IGAAP|2960.3000
170895|PARASON MACHINERY (INDIA) PVT. LTD.|20230331|12|IGAAP|3568.0000
170947|PARBATI HOLDINGS LTD.|20170331|12|IGAAP|NA
170947|PARBATI HOLDINGS LTD.|20190331|12|IGAAP|NA
170947|PARBATI HOLDINGS LTD.|20200331|12|IGAAP|NA
170947|PARBATI HOLDINGS LTD.|20210331|12|IGAAP|NA
170995|PARDYUMAN OVERSEAS LTD.|20220331|12|IGAAP|NA
171047|PAREKH MARKETING LTD.|20190331|12|IGAAP|NA
171047|PAREKH MARKETING LTD.|20200331|12|IGAAP|NA
171047|PAREKH MARKETING LTD.|20210331|12|IGAAP|NA
171047|PAREKH MARKETING LTD.|20220331|12|IGAAP|NA
171077|PARENTERAL DRUGS (INDIA) LTD.|20170331|12|INDAS|2388.2000
171077|PARENTERAL DRUGS (INDIA) LTD.|20180331|12|INDAS|2165.5000
171077|PARENTERAL DRUGS (INDIA) LTD.|20190331|12|INDAS|120.7000
171077|PARENTERAL DRUGS (INDIA) LTD.|20200331|12|INDAS|73.1000
171077|PARENTERAL DRUGS (INDIA) LTD.|20210331|12|INDAS|78.2000
171091|PARESH CONSTRUCTIONS & FOUNDATIONS PVT. LTD.|20190331|12|IGAAP|NA
171091|PARESH CONSTRUCTIONS & FOUNDATIONS PVT. LTD.|20210331|12|IGAAP|NA
171091|PARESH CONSTRUCTIONS & FOUNDATIONS PVT. LTD.|20220331|12|IGAAP|17.4000
171250|PARIKH PACKAGING PVT. LTD.|20180331|12|IGAAP|2712.8000
171250|PARIKH PACKAGING PVT. LTD.|20190331|12|INDAS|2865.0000
171250|PARIKH PACKAGING PVT. LTD.|20200331|12|INDAS|2948.6000
171250|PARIKH PACKAGING PVT. LTD.|20210331|12|INDAS|3372.6000
171250|PARIKH PACKAGING PVT. LTD.|20220331|12|INDAS|3496.2000
171367|PARIXIT IRRIGATION LTD.|20161231|12|IGAAP|892.5000
171367|PARIXIT IRRIGATION LTD.|20171231|12|IGAAP|987.8000
171367|PARIXIT IRRIGATION LTD.|20181231|12|IGAAP|1060.6000
171367|PARIXIT IRRIGATION LTD.|20191231|12|IGAAP|2454.0000
171367|PARIXIT IRRIGATION LTD.|20201231|12|IGAAP|1364.6000
171367|PARIXIT IRRIGATION LTD.|20220331|15|IGAAP|2325.2000
171374|PARK AVENUE ENGG. LTD.|20170331|12|IGAAP|NA
171374|PARK AVENUE ENGG. LTD.|20180331|12|IGAAP|NA
171374|PARK AVENUE ENGG. LTD.|20200331|12|FS_INDAS|NA
171374|PARK AVENUE ENGG. LTD.|20210331|12|FS_INDAS|NA
171374|PARK AVENUE ENGG. LTD.|20220331|12|FS_INDAS|NA
