sa_finance1_cocode|sa_company_name|sa_finance1_year|sa_ann_rep_months|sa_fs_format|sa_sale_of_goods|sa_export_incentives|sa_salaries_bonus_pf|sa_long_term_borrowings|sa_curr_portion_lt_borrowings|sa_net_fixed_assets|sa_gross_fixed_ast_addn|sa_gross_intangible_assets_tot_addn|sa_gross_fixed_ast_addn|sa_cf_net_frm_op_activity|sa_export_goods
413431|P K AGRI LINK PVT. LTD.|20220331|12|INDAS|NA|NA|40.5000|25.0000|NA|204.5000|17.0000|NA|17.0000|1092.5000|NA
413665|NEXUS FEEDS LTD.|20160331|12|IGAAP|4793.5000|NA|54.5000|422.4000|NA|937.2000|21.7000|NA|21.7000|273.5000|NA
413665|NEXUS FEEDS LTD.|20170331|12|IGAAP|5121.6000|NA|65.2000|283.5000|NA|886.7000|53.8000|NA|53.8000|111.7000|NA
413665|NEXUS FEEDS LTD.|20180331|12|IGAAP|5833.4000|NA|137.3000|264.8000|NA|795.1000|0.6000|NA|0.6000|296.9000|NA
413665|NEXUS FEEDS LTD.|20190331|12|IGAAP|4635.0000|NA|122.0000|123.4000|NA|720.5000|7.2000|NA|7.2000|324.8000|NA
413665|NEXUS FEEDS LTD.|20200331|12|IGAAP|3602.0000|NA|110.3000|102.5000|NA|648.6000|0.8000|NA|0.8000|83.4000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20160331|12|IGAAP|1197.7000|NA|11.9000|235.8000|NA|279.8000|17.8000|NA|17.8000|276.0000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20170331|12|IGAAP|1405.4000|NA|16.5000|239.1000|NA|589.7000|373.1000|NA|373.1000|47.0000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20180331|12|IGAAP|1022.7000|NA|21.0000|290.4000|NA|547.0000|32.3000|NA|32.3000|-14.4000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20190331|12|IGAAP|1913.8000|NA|19.8000|281.9000|NA|495.3000|36.7000|NA|36.7000|125.9000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20200331|12|IGAAP|1403.5000|NA|28.8000|680.4000|NA|441.9000|11.4000|NA|11.4000|245.1000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20210331|12|IGAAP|1664.7000|NA|39.3000|929.7000|NA|487.5000|0.2000|NA|0.2000|33.2000|NA
413746|MAHAKAUSHAL SUGAR & POWER INDS. LTD.|20220331|12|IGAAP|1584.9000|NA|46.4000|990.3000|NA|1097.2000|NA|NA|NA|NA|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20160331|12|IGAAP|1965.4000|NA|84.4000|683.4000|NA|1786.2000|19.8000|0.4000|19.8000|250.6000|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20170331|12|IGAAP|1192.9000|NA|98.9000|363.3000|380.8000|1717.6000|4.0000|0.1000|4.0000|426.5000|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20180331|12|IGAAP|854.5000|NA|92.1000|42.8000|625.0000|1576.4000|NA|NA|NA|208.8000|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20190331|12|IGAAP|204.9000|NA|74.0000|7.2000|653.2000|1504.7000|NA|NA|NA|24.4000|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20200331|12|IGAAP|557.7000|NA|83.9000|0.0000|657.3000|1424.0000|NA|NA|NA|31.7000|NA
413818|N S L SUGARS (TUNGABHADRA) LTD.|20210331|12|IGAAP|NA|NA|NA|0.0000|982.4000|1354.2000|NA|NA|NA|442.0000|NA
413819|SHIVRATNA UDYOG LTD.|20160331|12|IGAAP|1695.5000|NA|93.2000|1263.7000|NA|2682.4000|31.3000|NA|31.3000|141.6000|NA
413819|SHIVRATNA UDYOG LTD.|20170331|12|IGAAP|39.7000|NA|24.2000|1186.0000|792.8000|2587.1000|20.2000|NA|20.2000|NA|NA
413819|SHIVRATNA UDYOG LTD.|20180331|12|IGAAP|66.1000|NA|3.8000|257.8000|669.6000|1155.5000|56.5000|NA|56.5000|NA|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20160331|12|IGAAP|1119.1000|NA|125.8000|1251.6000|NA|89.9000|17.4000|NA|17.4000|-582.7000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20170331|12|IGAAP|1433.6000|NA|121.8000|2000.0000|NA|101.2000|18.4000|NA|18.4000|-239.5000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20180331|12|IGAAP|3115.8000|NA|147.7000|3516.4000|NA|1916.7000|1864.6000|NA|1864.6000|229.4000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20190331|12|IGAAP|4591.4000|NA|176.3000|5005.0000|NA|2103.5000|308.4000|NA|308.4000|-508.3000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20200331|12|IGAAP|4220.1000|NA|178.1000|6231.0000|NA|2015.8000|102.5000|NA|102.5000|897.2000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20210331|12|IGAAP|6311.1000|NA|196.6000|6230.7000|NA|3141.5000|1330.9000|NA|1330.9000|400.2000|NA
413825|JARANDESHWAR SUGAR MILLS PVT. LTD.|20220331|12|IGAAP|7970.4000|NA|237.4000|6450.5000|NA|3981.0000|1118.8000|NA|1118.8000|1812.3000|NA
413839|CANE AGRO ENERGY (INDIA) LTD.|20160331|12|IGAAP|1902.6000|NA|104.8000|242.5000|54.8000|832.6000|42.9000|NA|42.9000|NA|1255.8000
413839|CANE AGRO ENERGY (INDIA) LTD.|20170331|12|IGAAP|1272.0000|NA|93.1000|112.4000|393.2000|810.6000|14.3000|NA|14.3000|666.3000|NA
413839|CANE AGRO ENERGY (INDIA) LTD.|20180331|12|IGAAP|928.9000|NA|90.6000|845.9000|187.4000|780.2000|4.6000|NA|4.6000|-1429.7000|NA
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20170331|12|IGAAP|8035.7000|NA|44.9000|444.0000|NA|434.5000|8.4000|NA|8.4000|NA|NA
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20180331|12|IGAAP|8337.5000|NA|44.5000|270.1000|NA|379.0000|5.8000|NA|5.8000|226.1000|6567.3000
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20190331|12|IGAAP|6968.0000|NA|57.1000|186.4000|NA|342.5000|16.6000|NA|16.6000|722.1000|5288.1000
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20200331|12|IGAAP|6309.6000|NA|56.6000|39.3000|16.4000|311.3000|16.6000|NA|16.6000|NA|NA
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20210331|12|IGAAP|7626.2000|NA|61.6000|22.8000|16.6000|295.7000|30.4000|NA|30.4000|-450.4000|4941.9000
413937|KANDLA AGRO & CHEMICALS PVT. LTD.|20220331|12|IGAAP|10360.5000|NA|58.3000|138.5000|30.0000|303.4000|58.3000|NA|58.3000|-15.3000|5407.0000
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20160331|12|IGAAP|1316.0000|NA|46.5000|729.1000|NA|1019.7000|24.4000|NA|24.4000|445.3000|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20170331|12|IGAAP|662.4000|NA|17.5000|931.2000|NA|927.4000|5.2000|NA|5.2000|394.3000|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20180331|12|IGAAP|956.0000|NA|38.3000|893.2000|NA|1353.8000|509.7000|NA|509.7000|NA|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20190331|12|IGAAP|1310.6000|NA|46.6000|729.1000|NA|1283.5000|13.0000|NA|13.0000|NA|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20200331|12|IGAAP|835.8000|NA|44.7000|747.2000|NA|1209.4000|7.8000|NA|7.8000|25.1000|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20210331|12|IGAAP|1022.5000|NA|46.9000|749.4000|NA|1130.9000|4.6000|NA|4.6000|-8.3000|NA
413946|MATOSHRI LAXMI SUGAR CO-GENERATION INDS. LTD.|20220331|12|IGAAP|1296.8000|NA|52.3000|594.2000|NA|1067.4000|17.1000|NA|17.1000|390.6000|NA
414019|ADLERS BIO-ENERGY LTD.|20160331|12|IGAAP|232.1000|NA|26.3000|303.5000|NA|832.3000|2.1000|NA|2.1000|-98.6000|NA
414019|ADLERS BIO-ENERGY LTD.|20170331|12|IGAAP|1083.5000|NA|26.4000|133.4000|NA|768.5000|NA|NA|NA|399.1000|NA
414019|ADLERS BIO-ENERGY LTD.|20180331|12|IGAAP|299.7000|NA|30.8000|86.7000|NA|728.0000|23.2000|NA|23.2000|-58.4000|NA
414019|ADLERS BIO-ENERGY LTD.|20190331|12|IGAAP|18.5000|NA|19.1000|3.4000|35.4000|663.3000|0.3000|NA|0.3000|16.7000|NA
414019|ADLERS BIO-ENERGY LTD.|20200331|12|IGAAP|NA|NA|20.6000|NA|NA|598.9000|0.9000|0.3000|0.9000|-13.1000|NA
414019|ADLERS BIO-ENERGY LTD.|20210331|12|IGAAP|11.9000|NA|22.0000|NA|NA|535.3000|NA|NA|NA|13.7000|NA
414019|ADLERS BIO-ENERGY LTD.|20220331|12|IGAAP|47.7000|NA|34.6000|95.5000|NA|472.0000|0.3000|NA|0.3000|-58.3000|NA
414209|MANPASAND BEVERAGES LTD.|20160331|12|INDAS|5215.7000|NA|143.6000|NA|NA|2660.5000|2415.6000|1.0000|2415.6000|815.5000|NA
414209|MANPASAND BEVERAGES LTD.|20170331|12|INDAS|7068.5000|NA|197.6000|2.5000|0.9000|4483.5000|2564.4000|2.0000|2564.4000|1456.0000|NA
414209|MANPASAND BEVERAGES LTD.|20180331|12|INDAS|9551.7000|NA|264.0000|4.6000|1.3000|5344.3000|1735.0000|0.2000|1735.0000|370.1000|NA
414209|MANPASAND BEVERAGES LTD.|20190331|12|INDAS|6360.8000|NA|273.2000|3.2000|1.5000|6089.2000|1682.7000|NA|1682.7000|-2970.8000|NA
414209|MANPASAND BEVERAGES LTD.|20200331|12|INDAS|408.3000|NA|125.5000|289.4000|1.7000|5180.9000|1.9000|NA|1.9000|-479.5000|NA
414387|MRIDUL VENTURES LTD.|20160331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|121.1000|NA
414387|MRIDUL VENTURES LTD.|20170331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|391.7000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20160331|12|IGAAP|1913.7000|NA|NA|NA|NA|32.2000|NA|NA|NA|55.4000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20170331|12|INDAS|3128.4000|NA|NA|NA|NA|28.1000|NA|NA|NA|95.2000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20180331|12|INDAS|4118.6000|NA|5.0000|NA|NA|26.8000|0.1000|NA|0.1000|186.7000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20190331|12|INDAS|5009.1000|NA|9.9000|NA|NA|24.6000|0.5000|NA|0.5000|-44.5000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20200331|12|INDAS|33.9000|NA|3.0000|NA|NA|22.3000|0.7000|NA|0.7000|-185.1000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20210331|12|INDAS|30.1000|NA|3.1000|NA|NA|19.5000|NA|NA|NA|56.3000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20220331|12|INDAS|39.4000|NA|3.3000|NA|NA|16.7000|NA|NA|NA|-85.5000|NA
414644|VAHNI DISTILLERIES PVT. LTD.|20230331|12|INDAS|46.5000|NA|2.7000|NA|NA|26.6000|12.8000|NA|12.8000|-18.9000|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20160331|12|IGAAP|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20170331|12|IGAAP|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20180331|12|INDAS|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20190331|12|INDAS|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20200331|12|INDAS|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20210331|12|INDAS|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|0.0000|NA
414662|SAPTASWARA AGRO-FARMS PVT. LTD.|20220331|12|INDAS|NA|NA|NA|200.0000|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20160331|12|IGAAP|NA|NA|NA|185.8000|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20170331|12|INDAS|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20180331|12|INDAS|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20190331|12|INDAS|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20200331|12|INDAS|NA|NA|NA|NA|NA|NA|NA|NA|NA|0.0000|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20210331|12|INDAS|NA|NA|NA|35.8000|NA|NA|NA|NA|NA|NA|NA
414664|EKADANTA GREENFIELDS PVT. LTD.|20220331|12|INDAS|NA|NA|NA|35.8000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20160331|12|IGAAP|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20170331|12|IGAAP|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20180331|12|INDAS|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20190331|12|INDAS|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20200331|12|INDAS|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|0.0000|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20210331|12|INDAS|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414825|ANGEERASA GREENFIELDS PVT. LTD.|20220331|12|INDAS|NA|NA|NA|500.0000|NA|NA|NA|NA|NA|NA|NA
414855|NUTRICIA INTERNATIONAL PVT. LTD.|20180331|12|INDAS|5493.1000|NA|1078.7000|NA|NA|8214.4000|72.2000|3.5000|72.2000|314.8000|NA
414855|NUTRICIA INTERNATIONAL PVT. LTD.|20190331|12|INDAS|6231.8000|NA|1183.8000|NA|NA|7973.0000|136.6000|1.3000|136.6000|604.2000|NA
414855|NUTRICIA INTERNATIONAL PVT. LTD.|20200331|12|INDAS|6450.1000|NA|1180.7000|NA|NA|7643.0000|33.9000|NA|33.9000|767.4000|NA
414855|NUTRICIA INTERNATIONAL PVT. LTD.|20210331|12|INDAS|7482.5000|NA|1378.1000|NA|NA|7485.8000|109.7000|NA|109.7000|1236.6000|NA
414855|NUTRICIA INTERNATIONAL PVT. LTD.|20220331|12|INDAS|8295.1000|NA|1327.8000|NA|NA|7304.3000|53.6000|7.0000|53.6000|-1830.1000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20160331|12|INDAS|NA|NA|NA|NA|NA|0.0000|NA|NA|NA|61.6000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20170331|12|INDAS|NA|NA|5.9000|NA|NA|0.0000|NA|NA|NA|-46.4000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20180331|12|INDAS|NA|NA|0.4000|NA|NA|0.0000|NA|NA|NA|-3.5000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20190331|12|INDAS|NA|NA|0.5000|NA|NA|0.0000|NA|NA|NA|-2.0000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20200331|12|INDAS|NA|NA|0.4000|345.1000|NA|0.0000|NA|NA|NA|-46.8000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20210331|12|INDAS|NA|NA|0.4000|372.7000|NA|0.0000|NA|NA|NA|-27.6000|NA
414977|I P L SUGARS & BIOFUELS LTD.|20220331|12|INDAS|NA|NA|0.4000|401.5000|NA|0.0000|NA|NA|NA|-28.8000|NA
414981|SIDHVIN AGRO PRODUCTS LTD.|20180331|12|IGAAP|84.2000|NA|1.4000|NA|NA|2.9000|NA|NA|NA|NA|NA
414981|SIDHVIN AGRO PRODUCTS LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|3.2000|0.4000|NA|0.4000|NA|NA
415227|ROQUETTE INDIA PVT. LTD.|20160331|12|INDAS|15667.8000|50.9000|509.0000|6728.2000|NA|13221.0000|2503.3000|NA|2503.3000|1203.6000|2337.5000
415227|ROQUETTE INDIA PVT. LTD.|20170331|12|INDAS|16353.2000|31.9000|636.7000|6531.4000|NA|12869.0000|986.1000|NA|986.1000|533.0000|1742.1000
415227|ROQUETTE INDIA PVT. LTD.|20180331|12|INDAS|16627.3000|26.6000|788.3000|7625.0000|1038.6000|12517.6000|1061.7000|NA|1061.7000|-8.2000|NA
415227|ROQUETTE INDIA PVT. LTD.|20190331|12|INDAS|18601.5000|47.8000|912.1000|8110.0000|2460.0000|11920.3000|751.5000|NA|751.5000|1045.0000|NA
415227|ROQUETTE INDIA PVT. LTD.|20200331|12|INDAS|20193.2000|11.0000|1014.1000|11310.6000|NA|6682.8000|844.6000|NA|844.6000|-211.5000|NA
415227|ROQUETTE INDIA PVT. LTD.|20210331|12|INDAS|17451.6000|8.8000|1078.2000|6830.2000|NA|8492.4000|2625.4000|NA|2625.4000|2697.7000|NA
415227|ROQUETTE INDIA PVT. LTD.|20220331|12|INDAS|24589.6000|18.6000|1050.1000|5042.7000|NA|9815.7000|493.0000|NA|493.0000|2690.2000|NA
415773|MOHAN GOLD WATER BREWERIES LTD.|20160331|12|IGAAP|144.1000|NA|27.3000|1136.7000|NA|1412.7000|1582.9000|NA|1582.9000|NA|NA
415773|MOHAN GOLD WATER BREWERIES LTD.|20170331|12|IGAAP|371.8000|NA|38.8000|1105.0000|NA|1182.9000|124.7000|NA|124.7000|NA|NA
415773|MOHAN GOLD WATER BREWERIES LTD.|20180331|12|IGAAP|1942.6000|NA|52.0000|1051.6000|NA|983.5000|NA|NA|NA|81.3000|NA
415773|MOHAN GOLD WATER BREWERIES LTD.|20190331|12|IGAAP|1214.8000|NA|52.6000|981.7000|NA|799.5000|7.9000|NA|7.9000|24.2000|NA
415773|MOHAN GOLD WATER BREWERIES LTD.|20200331|12|IGAAP|1232.5000|NA|62.1000|872.1000|NA|674.7000|25.2000|NA|25.2000|NA|NA
415889|BASUKINATH FOOD PROCESSORS LTD.|20160331|12|IGAAP|NA|NA|5.6000|339.1000|NA|654.6000|NA|NA|NA|130.8000|NA
415889|BASUKINATH FOOD PROCESSORS LTD.|20170331|12|IGAAP|NA|NA|4.9000|78.3000|NA|34.0000|NA|NA|NA|-294.3000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20170331|12|IGAAP|12372.5000|0.1000|41.7000|309.8000|28.4000|558.7000|337.4000|0.5000|337.4000|294.5000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20180331|12|IGAAP|13966.6000|NA|55.5000|368.4000|59.4000|738.2000|263.3000|NA|263.3000|226.5000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20190331|12|IGAAP|14044.3000|NA|63.2000|264.3000|62.0000|694.5000|75.2000|NA|75.2000|-336.0000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20200331|12|IGAAP|10836.2000|1.5000|76.2000|324.1000|77.6000|671.0000|67.8000|NA|67.8000|360.0000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20210331|12|IGAAP|19569.1000|6.4000|78.5000|577.1000|282.2000|1119.5000|163.0000|NA|163.0000|253.8000|NA
416109|PATTABHI AGRO FOODS PVT. LTD.|20220331|12|IGAAP|25404.8000|NA|121.2000|1068.2000|NA|1349.8000|363.3000|NA|363.3000|NA|NA
416115|GOLI VADA PAV PVT. LTD.|20160331|12|IGAAP|NA|NA|102.2000|1.5000|1.0000|43.2000|17.0000|0.2000|17.0000|-29.2000|NA
416115|GOLI VADA PAV PVT. LTD.|20170331|12|IGAAP|NA|NA|86.0000|0.6000|0.9000|35.6000|2.1000|NA|2.1000|NA|NA
416115|GOLI VADA PAV PVT. LTD.|20180331|12|IGAAP|NA|NA|50.8000|0.0000|0.6000|12.7000|1.7000|NA|1.7000|NA|NA
416115|GOLI VADA PAV PVT. LTD.|20190331|12|IGAAP|NA|NA|55.6000|NA|NA|56.4000|50.3000|NA|50.3000|NA|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20170331|12|IGAAP|1067.8000|NA|14.9000|NA|NA|37.0000|15.2000|NA|15.2000|12.7000|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20180331|12|IGAAP|1821.8000|NA|15.7000|NA|NA|46.0000|13.6000|NA|13.6000|6.9000|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20190331|12|IGAAP|2376.7000|NA|20.9000|35.4000|19.6000|40.2000|0.4000|NA|0.4000|90.1000|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20200331|12|IGAAP|1259.8000|NA|20.0000|66.9000|11.4000|169.1000|149.1000|NA|149.1000|-0.9000|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20210331|12|IGAAP|2337.7000|NA|15.3000|78.9000|26.8000|142.5000|0.7000|NA|0.7000|72.8000|NA
416138|SARVODAYA AGROTECH INDIA LTD.|20220331|12|IGAAP|1461.7000|NA|22.0000|65.1000|31.9000|157.2000|35.9000|NA|35.9000|-33.3000|NA
416223|SAVITRIDEVI INDUSTRIES LTD.|20160331|12|IGAAP|254.2000|NA|7.6000|13.7000|NA|49.3000|1.8000|NA|1.8000|11.8000|NA
416223|SAVITRIDEVI INDUSTRIES LTD.|20170331|12|IGAAP|334.4000|NA|9.1000|8.0000|NA|46.3000|0.3000|NA|0.3000|19.1000|NA
416283|MANIYAR REFINERY PVT. LTD.|20160331|12|IGAAP|569.2000|NA|4.5000|6.3000|0.4000|9.3000|0.2000|NA|0.2000|7.9000|NA
416283|MANIYAR REFINERY PVT. LTD.|20170331|12|IGAAP|1065.4000|NA|6.0000|6.0000|NA|8.9000|1.5000|NA|1.5000|9.1000|NA
416283|MANIYAR REFINERY PVT. LTD.|20180331|12|IGAAP|742.4000|NA|5.6000|6.0000|NA|7.9000|NA|NA|NA|10.2000|NA
416283|MANIYAR REFINERY PVT. LTD.|20190331|12|IGAAP|744.3000|NA|4.8000|1.3000|NA|6.7000|NA|NA|NA|2.2000|NA
416283|MANIYAR REFINERY PVT. LTD.|20200331|12|IGAAP|807.0000|NA|6.0000|1.3000|NA|5.8000|0.1000|NA|0.1000|8.4000|NA
416283|MANIYAR REFINERY PVT. LTD.|20210331|12|IGAAP|1190.1000|NA|6.3000|10.6000|10.1000|7.1000|NA|NA|NA|11.1000|NA
416283|MANIYAR REFINERY PVT. LTD.|20220331|12|IGAAP|1757.3000|NA|6.9000|5.9000|4.6000|6.4000|0.7000|NA|0.7000|-17.3000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20160331|12|IGAAP|4399.4000|4.0000|10.5000|797.9000|NA|675.6000|44.8000|NA|44.8000|36.2000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20170331|12|IGAAP|4123.1000|1.8000|19.0000|663.1000|NA|586.7000|15.1000|NA|15.1000|331.9000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20180331|12|IGAAP|4608.4000|NA|34.9000|590.9000|NA|500.1000|0.1000|NA|0.1000|152.0000|0.1000
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20190331|12|IGAAP|4021.6000|NA|27.6000|479.9000|NA|428.4000|0.1000|NA|0.1000|233.4000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20200331|12|IGAAP|3910.5000|NA|27.8000|341.5000|NA|368.7000|NA|NA|NA|301.9000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20210331|12|IGAAP|3572.6000|NA|25.2000|450.7000|NA|318.9000|NA|NA|NA|54.0000|NA
416337|VAIBHAV GINNING & SPG. MILL PVT. LTD.|20220331|12|IGAAP|1885.4000|NA|42.0000|443.7000|NA|278.0000|0.6000|NA|0.6000|246.1000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20160331|12|IGAAP|508.7000|NA|1.6000|NA|NA|23.2000|2.3000|NA|2.3000|53.5000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20170331|12|IGAAP|411.4000|NA|1.5000|NA|NA|23.4000|5.4000|NA|5.4000|6.4000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20180331|12|IGAAP|1184.1000|NA|1.6000|NA|NA|24.8000|7.0000|NA|7.0000|-6.3000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20190331|12|IGAAP|1338.3000|NA|4.1000|0.0000|33.8000|30.1000|11.4000|NA|11.4000|61.4000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20200331|12|IGAAP|1862.3000|NA|4.3000|0.0000|32.8000|29.6000|5.5000|NA|5.5000|-23.6000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20210331|12|IGAAP|1933.4000|NA|3.0000|55.5000|NA|31.1000|8.3000|NA|8.3000|-13.0000|NA
416384|BHUWANESHWAR REFINERIES PVT. LTD.|20220331|12|IGAAP|2431.5000|NA|4.1000|43.0000|NA|29.4000|4.4000|NA|4.4000|6.7000|NA
416845|GREEN POWER SUGARS LTD.|20160331|12|IGAAP|3358.9000|NA|90.2000|863.2000|112.0000|2367.6000|233.4000|0.4000|233.4000|217.0000|NA
416845|GREEN POWER SUGARS LTD.|20170331|12|IGAAP|3098.5000|NA|119.2000|698.0000|128.3000|2376.1000|101.5000|0.2000|101.5000|56.3000|NA
416845|GREEN POWER SUGARS LTD.|20180331|12|IGAAP|2356.8000|NA|120.5000|556.9000|145.9000|2285.2000|4.9000|NA|4.9000|138.0000|NA
416845|GREEN POWER SUGARS LTD.|20190331|12|IGAAP|2436.0000|NA|123.1000|415.8000|166.0000|2189.5000|NA|NA|NA|177.3000|NA
416845|GREEN POWER SUGARS LTD.|20200331|12|IGAAP|2448.9000|NA|106.5000|353.0000|NA|2104.5000|10.2000|NA|10.2000|NA|NA
416845|GREEN POWER SUGARS LTD.|20210331|12|IGAAP|2830.4000|NA|121.7000|451.0000|NA|2036.0000|24.1000|NA|24.1000|-307.5000|NA
416845|GREEN POWER SUGARS LTD.|20220331|12|IGAAP|3465.5000|NA|149.4000|169.9000|NA|1953.5000|8.4000|NA|8.4000|623.2000|NA
417140|SHIV VEGPRO PVT. LTD.|20180331|12|IGAAP|5412.4000|0.6000|21.5000|187.9000|NA|31.4000|4.5000|NA|4.5000|-57.3000|NA
417140|SHIV VEGPRO PVT. LTD.|20190331|12|IGAAP|6578.5000|2.6000|28.7000|207.8000|NA|27.8000|1.7000|NA|1.7000|213.7000|NA
